,store_name,location,category_1,category_2,hashtags,preprocessed_telephones_list
2411,아라상사,B동 B1F 230호,실,원사,['#원사'],02-2278-5442
2412,아라상사,B동 B1F 229호,실,원사,['#원사'],02-2278-5442
2413,아라상사,B동 B1F 228호,실,원사,['#원사'],02-2278-5442
2414,성남모사,B동 B1F 225호,실,원사,['#원사'],02-2265-7430
2415,성남모사,B동 B1F 224호,실,원사,['#원사'],02-2265-7430
2416,이태리에서온 손뜨개실,B동 B1F 219호,실,뜨개,['#뜨개실'],02-2266-7458
2417,미광상사,B동 B1F 218호,실,원사,['#원사'],02-2275-6631
2418,미광상사,B동 B1F 217호,실,원사,['#원사'],02-2275-6631
2419,O.D.M(부부디자인),B동 B1F 211호,실,원사,['#원사'],
2420,O.D.M(부부디자인),B동 B1F 210호,실,원사,['#원사'],
2421,훼미리대풍,B동 B1F 205호,실,뜨개,['#뜨개실'],02-2285-1568
2422,훼미리대풍,B동 B1F 204호,실,뜨개,['#뜨개실'],02-2285-1568
2423,청아모사,B동 B1F 201호,실,기타,['#특수사'],02-2268-2346
2423,청아모사,B동 B1F 201호,실,기타,['#특수사'],02-2268-2347
2423,청아모사,B동 B1F 201호,실,기타,['#특수사'],02-2268-2346
2423,청아모사,B동 B1F 201호,실,기타,['#특수사'],02-2268-2347
2424,청아모사,B동 B1F 200호,실,기타,['#특수사'],02-2268-2346
2424,청아모사,B동 B1F 200호,실,기타,['#특수사'],02-2268-2347
2424,청아모사,B동 B1F 200호,실,기타,['#특수사'],02-2268-2346
2424,청아모사,B동 B1F 200호,실,기타,['#특수사'],02-2268-2347
2425,한경상사,B동 B1F 199호,실,원사,['#원사(기편사)'],02-2279-0682
2426,빤짝이,B동 B1F 189호,실,기타,['#메탈사'],02-2266-7452
2427,다남실크,B동 B1F 183호,실,재봉사,['#재봉사'],010-3585-2226
2428,반도모사,B동 B1F 180호,실,원사,['#원사'],02-2272-5915
2429,반도모사,B동 B1F 179호,실,원사,['#원사'],02-2272-5915
2430,대양섬유,A동 B1F 174호,실,뜨개,['#뜨개'],02-2267-7414
2431,대일텍스타일,A동 B1F 173호,실,원사,['#원사'],02-2266-7260
2432,부전모사,A동 B1F 172호,실,뜨개,['#뜨개'],02-2274-2822
2433,부전모사,A동 B1F 171호,실,뜨개,['#뜨개'],02-2274-2822
2434,다정,A동 B1F 170호,실,뜨개,['#뜨개'],010-6270-7285
2435,한올뜨개,A동 B1F 169호,실,뜨개,['#뜨개'],02-2278-7372
2436,경원통상,A동 B1F 168호,실,원사,['#원사'],02-2265-7743
2437,유진모사,A동 B1F 167호,실,뜨개,['#뜨개'],02-2266-2452
2438,유진모사,A동 B1F 166호,실,뜨개,['#뜨개'],02-2266-2452
2439,파스텔,A동 B1F 165호,실,원사,['#원사'],02-2273-7969
2440,파스텔,A동 B1F 164호,실,원사,['#원사'],02-2273-7969
2441,덕윤모사,A동 B1F 163호,실,뜨개,['#뜨개'],02-2275-1045
2442,덕윤모사,A동 B1F 162-1호,실,뜨개,['#뜨개'],02-2275-1045
2443,능성섬유,A동 B1F 161호,실,뜨개,['#뜨개'],02-2263-6928
2444,능성섬유,A동 B1F 160호,실,뜨개,['#뜨개'],02-2263-6928
2445,다사랑섬유,A동 B1F 159호,실,원사,['#원사'],02-2266-3517
2446,다사랑섬유,A동 B1F 158호,실,원사,['#원사'],02-2266-3517
2447,신동아털실,A동 B1F 157호,실,뜨개,['#뜨개'],02-2279-6811
2448,세일,A동 B1F 156호,실,원사,['#원사'],02-2277-1530
2449,동방섬유,A동 B1F 155호,실,뜨개,['#뜨개'],02-2279-6731
2450,하나상사,A동 B1F 154호,실,뜨개,['#뜨개'],02-2285-1541
2451,하나상사,A동 B1F 153호,실,뜨개,['#뜨개'],02-2285-1541
2452,동신모사,A동 B1F 152호,실,뜨개,['#뜨개'],02-2275-2578
2453,수연상사,A동 B1F 151호,실,뜨개,['#뜨개'],02-2268-9884
2454,실바람,A동 B1F 150호,실,뜨개,['#뜨개실'],02-2274-4503
2455,실바람,A동 B1F 149호,실,뜨개,['#뜨개실'],02-2274-4503
2456,실바람,A동 B1F 148호,실,뜨개,['#뜨개실'],02-2274-4503
2457,좋은실(구)세림,A동 B1F 145호,실,뜨개,['#뜨개'],02-2285-1747
2458,좋은실(구)세림,A동 B1F 144호,실,뜨개,['#뜨개'],02-2285-1747
2459,서울모사,A동 B1F 143호,실,뜨개,['#뜨개'],02-2269-2645
2459,서울모사,A동 B1F 143호,실,뜨개,['#뜨개'],02-2269-2646
2459,서울모사,A동 B1F 143호,실,뜨개,['#뜨개'],02-2269-2645
2459,서울모사,A동 B1F 143호,실,뜨개,['#뜨개'],02-2269-2646
2460,서울모사,A동 B1F 142호,실,뜨개,['#뜨개'],02-2269-2645
2460,서울모사,A동 B1F 142호,실,뜨개,['#뜨개'],02-2269-2646
2460,서울모사,A동 B1F 142호,실,뜨개,['#뜨개'],02-2269-2645
2460,서울모사,A동 B1F 142호,실,뜨개,['#뜨개'],02-2269-2646
2461,서울모사,A동 B1F 141호,실,뜨개,['#뜨개'],02-2269-2645
2461,서울모사,A동 B1F 141호,실,뜨개,['#뜨개'],02-2269-2646
2461,서울모사,A동 B1F 141호,실,뜨개,['#뜨개'],02-2269-2645
2461,서울모사,A동 B1F 141호,실,뜨개,['#뜨개'],02-2269-2646
2462,서울모사,A동 B1F 140호,실,뜨개,['#뜨개'],02-2269-2645
2462,서울모사,A동 B1F 140호,실,뜨개,['#뜨개'],02-2269-2646
2462,서울모사,A동 B1F 140호,실,뜨개,['#뜨개'],02-2269-2645
2462,서울모사,A동 B1F 140호,실,뜨개,['#뜨개'],02-2269-2646
2463,창조,A동 B1F 139호,실,기타,"['#한지사', '#오가닉면사', '#극세사', '#샤넬사', '#수입캐시미아', '#메리노울100', '#특수사생산', '#원사상담환영']",02-2274-3431
2464,창조,A동 B1F 138호,실,뜨개,['#뜨개'],02-2274-3431
2465,지성섬유,A동 B1F 137호,실,원사,['#니트원사'],02-2269-1706
2466,경원통상,A동 B1F 136호,실,원사,['#원사'],02-2265-7743
2467,다사랑섬유,A동 B1F 132호,실,원사,['#원사'],02-2266-3517
2468,다사랑섬유,A동 B1F 131호,실,원사,['#원사'],02-2266-3517
2469,능성섬유,A동 B1F 130호,실,뜨개,['#뜨개'],02-2263-6928
2470,한양모사,A동 B1F 129호,실,뜨개,['#뜨개'],02-2269-4963
2471,호남사,A동 B1F 128호,실,뜨개,"['#뜨개용', '#기편용', '#수직용']",02-2279-3456
2472,실바구니,A동 B1F 127호,실,뜨개,['#뜨개'],02-2275-3098
2473,실바구니,A동 B1F 126호,실,뜨개,['#뜨개'],02-2275-3098
2474,고려사,A동 B1F 125호,실,뜨개,['#뜨개'],02-2277-5545
2475,경한섬유,A동 B1F 124호,실,원사,['#원사'],02-2274-0812
2476,경일섬유,A동 B1F 122호,실,뜨개,['#뜨개'],02-2273-6683
2477,삼성모사,A동 B1F 120호,실,뜨개,['#뜨개'],02-2276-1525
2478,보성섬유,A동 B1F 119호,실,뜨개,['#뜨개'],02-2266-7605
2479,유일모사,A동 B1F 118-1호,실,뜨개,['#뜨개'],02-2272-3794
2480,경우상사,A동 B1F 118호,실,원사,['#원사'],02-2274-0321
2480,경우상사,A동 B1F 118호,실,원사,['#원사'],02-2274-0322
2480,경우상사,A동 B1F 118호,실,원사,['#원사'],02-2274-0321
2480,경우상사,A동 B1F 118호,실,원사,['#원사'],02-2274-0322
2481,경우상사,A동 B1F 117-1호,실,원사,['#원사'],02-2274-0321
2481,경우상사,A동 B1F 117-1호,실,원사,['#원사'],02-2274-0322
2481,경우상사,A동 B1F 117-1호,실,원사,['#원사'],02-2274-0321
2481,경우상사,A동 B1F 117-1호,실,원사,['#원사'],02-2274-0322
2482,영화모사,A동 B1F 117호,실,뜨개,['#뜨개실'],02-2278-8374
2483,금도상사,A동 B1F 116호,실,뜨개,['#뜨개'],02-2278-8718
2484,금도상사,A동 B1F 115호,실,뜨개,['#뜨개'],02-2278-8718
2485,신승모사,A동 B1F 114호,실,원사,['#원사'],02-2269-9919
2486,꼼꼬미,A동 B1F 113호,실,뜨개,['#뜨개'],02-2269-4199
2487,단옥뜨개실,A동 B1F 112호,실,뜨개,['#뜨개'],02-2266-8714
2488,단옥뜨개실,A동 B1F 111호,실,뜨개,['#뜨개'],02-2266-8714
2489,장미모사 ( ROSE YARN ),A동 B1F 110호,실,뜨개,['#뜨개'],02-2277-2129
2490,정감,A동 B1F 109호,실,뜨개,['#뜨개'],010-9808-8257
2491,현대사,A동 B1F 108호,실,뜨개,['#뜨개'],02-2279-8337
2492,현대사,A동 B1F 107호,실,뜨개,['#뜨개'],02-2279-8337
2493,한양모사,A동 B1F 106호,실,뜨개,['#뜨개'],02-2269-4963
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8893
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8894
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8895
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8896
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8893
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8894
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8895
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8896
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8893
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8894
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8895
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8896
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8893
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8894
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8895
2494,고운실,A동 B1F 105호,실,뜨개,['#뜨개'],02-391-8896
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8893
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8894
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8895
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8896
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8893
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8894
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8895
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8896
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8893
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8894
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8895
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8896
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8893
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8894
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8895
2495,고운실,A동 B1F 104호,실,뜨개,['#뜨개'],02-391-8896
2496,삼신섬유,A동 B1F 103호,실,원사,['#원사'],02-2279-0781
2496,삼신섬유,A동 B1F 103호,실,원사,['#원사'],02-2272-5679
2496,삼신섬유,A동 B1F 103호,실,원사,['#원사'],02-2279-0781
2496,삼신섬유,A동 B1F 103호,실,원사,['#원사'],02-2272-5679
2497,삼신섬유,A동 B1F 102호,실,원사,['#원사'],02-2272-5679
2498,동방섬유,A동 B1F 101호,실,뜨개,['#뜨개'],02-2279-6731
2499,동방섬유,A동 B1F 100호,실,뜨개,['#뜨개'],02-2279-6731
2500,동방섬유,A동 B1F 099호,실,뜨개,['#뜨개'],02-2279-6731
2501,세림섬유,A동 B1F 098호,실,뜨개,['#뜨개'],02-2272-4010
2502,세림섬유,A동 B1F 097호,실,뜨개,"['#뜨개', '#뜨개실', '#손뜨개', '#뜨개강좌', '#도소매', '#창업문의', '#동대문종합시장']",02-2272-4010
2503,영광섬유,A동 B1F 096호,실,원사,['#원사'],02-2272-3267
2504,고려사,A동 B1F 093호,실,뜨개,['#뜨개'],02-2277-5545
2505,승희니트,A동 B1F 092호,실,뜨개,['#뜨개'],010-2204-2193
2506,승희니트,A동 B1F 091호,실,뜨개,['#뜨개'],010-2204-2193
2507,직조상점,A동 B1F 090호,실,뜨개,['#뜨개'],010-6671-6677
2508,성남섬유,A동 B1F 088호,실,원사,['#원사'],02-2265-7430
2509,사랑털실,A동 B1F 087호,실,뜨개,['#뜨개'],02-2272-0765
2510,태영섬유,A동 B1F 086호,실,원사,['#원사'],02-2269-0925
2511,고려사,A동 B1F 084호,실,뜨개,['#뜨개'],02-2277-5545
2512,고려사,A동 B1F 083호,실,뜨개,['#뜨개'],02-2277-5545
2513,태흥모사,A동 B1F 082호,실,뜨개,['#뜨개'],02-2275-2741
2514,태흥모사,A동 B1F 081호,실,뜨개,['#뜨개'],02-2275-2741
2515,삼신섬유,A동 B1F 080호,실,원사,['#원사'],02-2272-5679
2516,삼신섬유,A동 B1F 079호,실,원사,['#원사'],02-2272-5679
2517,봉황섬유,A동 B1F 078호,실,원사,['#원사'],02-2275-3773
2518,봉황섬유,A동 B1F 077호,실,원사,['#원사'],02-2275-3773
2519,삼신섬유,A동 B1F 076호,실,원사,['#원사'],02-2279-0781
2520,㈜대율섬유,A동 B1F 075호,실,원사,['#원사'],02-2274-6064
2521,㈜대율섬유,A동 B1F 074호,실,원사,['#원사'],02-2274-6064
2522,서울모사,A동 B1F 073호,실,원사,['#원사'],02-2279-7110
2523,제일모사,A동 B1F 072호,실,원사,['#원사'],02-2279-2476
2524,제일모사,A동 B1F 071호,실,원사,"['#원사', '#화학사', '#혼방', '#부클', '#멜로', '#터프팅']",02-2279-2476
2525,금옥사,A동 B1F 070호,실,원사,['#원사'],02-2274-7368
2526,정신사,A동 B1F 069호,실,뜨개,['#뜨개'],02-2273-2785
2527,정신사,A동 B1F 068호,실,뜨개,['#뜨개'],02-2273-2785
2528,국제모사,A동 B1F 067호,실,뜨개,['#뜨개'],02-2267-4546
2529,국제모사,A동 B1F 066호,실,뜨개,['#뜨개'],02-2267-4546
2530,조은벗뜨개,A동 B1F 065호,실,뜨개,['#뜨개'],02-2261-0266
2531,조은벗뜨개,A동 B1F 064호,실,뜨개,['#뜨개'],02-2261-0266
2532,금도상사,A동 B1F 063호,실,뜨개,['#뜨개'],02-2278-8718
2533,무등모사,A동 B1F 062호,실,뜨개,['#뜨개'],02-2272-3976
2534,ROSE,A동 B1F 061호,실,뜨개,['#뜨개'],02-2277-2129
2535,장미모사 ( ROSE YARN ),A동 B1F 060호,실,뜨개,"['#뜨개질', '#자이언트얀', '#자이언트실']",02-2277-2129
2536,올텍스타일,A동 B1F 059호,실,원사,['#원사'],02-2279-3533
2537,올텍스타일,A동 B1F 058호,실,원사,['#원사'],02-2279-3533
2538,올텍스타일,A동 B1F 057호,실,원사,['#원사'],02-2279-3533
2539,경인섬유,A동 B1F 056호,실,원사,['#원사'],02-2265-5669
2540,성일상사,A동 B1F 055호,실,원사,['#원사'],02-2272-0314
2541,성일상사,A동 B1F 054호,실,원사,['#원사'],02-2272-0314
2542,사람과뜨개,A동 B1F 053호,실,뜨개,['#뜨개'],02-2267-7675
2543,새실랑,A동 B1F 052호,실,뜨개,['#뜨개'],02-2264-7551
2544,새실랑,A동 B1F 051호,실,뜨개,['#뜨개'],02-2264-7551
2545,혜성,A동 B1F 050호,실,뜨개,['#뜨개'],02-2272-1397
2545,혜성,A동 B1F 050호,실,뜨개,['#뜨개'],02-2272-1398
2545,혜성,A동 B1F 050호,실,뜨개,['#뜨개'],02-2272-1397
2545,혜성,A동 B1F 050호,실,뜨개,['#뜨개'],02-2272-1398
2546,복조크레파스,A동 B1F 049호,실,원사,"['#스판사', '#폴리', '#나일론', '#투명스판', '#고무사']",02-2269-8272
2547,서울모사,A동 B1F 046호,실,원사,['#원사'],02-2279-7110
2548,한일상사,A동 B1F 045호,실,뜨개,['#뜨개'],02-2267-1890
2549,한일상사,A동 B1F 044호,실,뜨개,['#뜨개'],02-2267-1890
2550,한일상사,A동 B1F 043-1호,실,뜨개,['#뜨개'],02-2267-1890
2551,한일상사,A동 B1F 043호,실,뜨개,['#뜨개'],02-2267-1890
2552,한일상사,A동 B1F 042호,실,뜨개,['#뜨개'],02-2267-1890
2553,무등2,A동 B1F 040호,실,뜨개,['#뜨개'],
2554,풍전상사,A동 B1F 039호,실,뜨개,['#뜨개'],02-2277-3868
2555,디디엠준,A동 B1F 038-4호,실,기타,['#실'],02-2276-0050
2556,디디엠준,A동 B1F 038-3호,실,기타,['#실'],02-2276-0050
2557,솔방울,A동 B1F 038-2호,실,원사,['#원사'],02-2274-4174
2558,솔방울,A동 B1F 038-1호,실,원사,['#원사'],02-2274-4174
2559,솔방울,A동 B1F 038호,실,원사,['#원사'],02-2274-4174
2560,실앤실,A동 B1F 037-4호,실,뜨개,['#뜨개'],02-2269-8323
2561,우정섬유,A동 B1F 037-3호,실,원사,['#원사'],02-2277-6051
2562,우정섬유,A동 B1F 037-2호,실,원사,['#원사'],02-2277-6051
2563,세진모사,A동 B1F 037-1호,실,원사,['#원사'],02-2274-0882
2564,신성섬유,A동 B1F 037호,실,원사,['#원사'],02-2277-6222
2565,제일상사,A동 B1F 036-3호,실,원사,['#원사(울)'],02-2279-4123
2566,소망모사,A동 B1F 036-2호,실,뜨개,['#뜨개'],02-2275-4604
2567,신진모사,A동 B1F 036-1호,실,원사,['#원사'],02-2267-8361
2568,예림모사,A동 B1F 036호,실,뜨개,['#뜨개'],02-2278-6180
2569,스토리얀,A동 B1F 035-3호,실,뜨개,['#뜨개'],
2570,스토리얀,A동 B1F 035-2호,실,뜨개,['#뜨개'],
2571,타래,A동 B1F 035-1호,실,뜨개,['#뜨개'],02-2285-2933
2572,제일상사,A동 B1F 035호,실,원사,['#원사(울)'],02-2279-4123
2573,신성섬유,A동 B1F 034-5호,실,원사,['#원사'],02-2277-6222
2574,라성모방,A동 B1F 034-2호,실,뜨개,['#뜨개'],02-2271-1567
2575,라성모방,A동 B1F 034-1호,실,뜨개,['#뜨개'],02-2271-1567
2576,씬텍스,A동 B1F 034호,실,뜨개,['#뜨개'],02-2271-1567
2577,실이야기,A동 B1F 033-4호,실,뜨개,['#뜨개'],02-2264-2949
2578,실이야기,A동 B1F 033-3호,실,뜨개,['#뜨개'],02-2264-2949
2579,털실나라,A동 B1F 033-1호,실,뜨개,['#뜨개'],02-2263-4365
2580,털실나라,A동 B1F 033호,실,뜨개,['#뜨개'],02-2263-4365
2581,거북연사,A동 B1F 032-4호,실,재봉사,['#재봉사'],02-2277-2713
2582,거북연사,A동 B1F 032-3호,실,재봉사,['#재봉사'],02-2277-2713
2583,거북연사,A동 B1F 032-2호,실,재봉사,['#재봉사'],02-2277-2713
2584,거북연사,A동 B1F 032-1호,실,재봉사,['#재봉사'],02-2277-2713
2585,우진,A동 B1F 032호,실,재봉사,['#재봉사'],02-2275-3810
2586,우진,A동 B1F 031-1호,실,재봉사,['#재봉사'],02-2275-3810
2587,털실나라,A동 B1F 030-3호,실,뜨개,['#뜨개'],02-2261-1800
2588,털실나라,A동 B1F 030-2호,실,뜨개,['#뜨개'],02-2261-1800
2589,삼영,A동 B1F 030-1호,실,뜨개,['#뜨개'],02-2273-7528
2590,야실야실,A동 B1F 030호,실,뜨개,['#뜨개'],02-2273-7528
2591,JI 상사,A동 B1F 029-3호,실,원사,['#원사'],02-2272-3485
2592,올라,A동 B1F 029-2호,실,원사,['#원사'],
2593,스타일,A동 B1F 029-1호,실,원사,['#원사'],02-2275-6409
2594,C.J.T(창조토탈),A동 B1F 029호,실,재봉사,"['#재봉사', '#원사']",02-2277-8366
2595,C.J.T(창조토탈),A동 B1F 028-2호,실,재봉사,['#재봉사'],02-2277-8366
2596,삼우상사,A동 B1F 027-4호,실,재봉사,['#재봉사'],02-2267-2300
2596,삼우상사,A동 B1F 027-4호,실,재봉사,['#재봉사'],02-2275-5280
2596,삼우상사,A동 B1F 027-4호,실,재봉사,['#재봉사'],02-2267-2300
2596,삼우상사,A동 B1F 027-4호,실,재봉사,['#재봉사'],02-2275-5280
2597,세원상사,A동 B1F 027-2호,실,재봉사,['#재봉사 창고'],02-2269-2446
2598,세원상사,A동 B1F 027-1호,실,재봉사,['#재봉사 창고'],02-2269-2446
2599,세원상사,A동 B1F 027호,실,재봉사,['#재봉사 창고'],02-2269-2446
2600,C.J.T(창조토탈),A동 B1F 025호,실,재봉사,['#재봉사'],02-2277-8366
2601,Pound(파운드),A동 B1F 024-2호,실,원사,['#원사'],02-2279-1157
2602,Pound(파운드),A동 B1F 024-1호,실,원사,['#원사'],02-2279-1157
2603,수호사,A동 B1F 024호,실,재봉사,['#재봉사'],02-2267-6689
2604,수호사,A동 B1F 023-3호,실,재봉사,['#재봉사'],02-2267-6689
2605,우진,A동 B1F 022-1호,실,재봉사,['#재봉사'],02-2275-3810
2606,우진,A동 B1F 022호,실,재봉사,['#재봉사'],02-2275-3810
2607,삼미섬유,A동 B1F 021-4호,실,재봉사,['#재봉사'],02-2279-7470
2608,글로리,A동 B1F 021-2호,실,재봉사,['#재봉사'],02-2279-3213
2609,고려사,A동 B1F 019호,실,뜨개,['#뜨개'],02-2277-5545
2610,글로리,A동 B1F 018호,실,재봉사,['#재봉사'],02-2279-3213
2611,글로리,A동 B1F 017호,실,재봉사,['#재봉사'],02-2279-3213
2612,삼미섬유,A동 B1F 016호,실,재봉사,['#재봉사'],02-2279-7470
2613,삼미섬유,A동 B1F 015호,실,재봉사,['#재봉사'],02-2279-7470
2614,신광상사,A동 B1F 014호,실,재봉사,['#재봉사'],02-2278-9226
2615,신광상사,A동 B1F 013호,실,재봉사,['#재봉사'],02-2278-9226
2616,신광상사,A동 B1F 012호,실,재봉사,['#재봉사'],02-2278-9226
2617,호남사,A동 B1F 008호,실,뜨개,['#뜨개창고'],02-2279-3456
2618,수호사,A동 B1F 007호,실,재봉사,['#재봉사'],02-2267-6689
2619,JP 섬유,A동 B1F 006호,실,원사,['#원사'],02-2266-0125
2620,동경섬유,A동 B1F 005-10호,실,원사,['#원사'],02-2274-2600
2621,동경섬유,A동 B1F 005-09호,실,원사,['#원사창고'],02-2274-2600
2622,경연섬유,A동 B1F 005-08호,실,원사,['#원사창고'],02-2285-1118
2623,경연섬유,A동 B1F 005-07호,실,원사,['#원사'],02-2285-1118
2624,메이,A동 B1F 005-06호,실,원사,['#원사'],02-2274-8489
2625,더콘,A동 B1F 005-05호,실,원사,['#원사'],
2626,더콘,A동 B1F 005-04호,실,원사,['#원사'],
2627,애플,A동 B1F 005-03호,실,원사,['#원사'],02-2266-1844
2628,JP 섬유,A동 B1F 005호,실,원사,['#원사'],02-2266-0125
2629,제이원,A동 B1F 004-13호,실,원사,['#원사'],02-2269-1123
2630,애플,A동 B1F 004-12호,실,원사,['#원사'],02-2266-1844
2631,애플,A동 B1F 004-11호,실,원사,['#원사'],02-2266-1844
2632,크레파스,A동 B1F 004-09호,실,원사,['#원사'],02-2269-8272
2633,한솔,A동 B1F 004-07호,실,원사,['#원사'],02-2277-7235
2634,해비치,A동 B1F 004-01호,실,기타,['#뜨개실'],02-2266-4373
2635,해비치,A동 B1F 004호,실,기타,['#뜨개실'],02-2266-4373
2636,늘푸른수성,A동 B1F 003-8호,실,원사,['#원사'],02-2261-5252
2637,늘푸른수성,A동 B1F 003-7호,실,원사,['#원사'],02-2261-5252
2638,늘푸른수성,A동 B1F 003-6호,실,원사,['#원사'],02-2261-5252
2639,선진사,A동 B1F 003-5호,실,원사,['#원사창고'],02-2274-1023
2640,선진사,A동 B1F 003-4호,실,원사,['#원사창고'],02-2274-1023
2641,민텍스,A동 B1F 003-3호,실,원사,['#원사'],02-2267-5133
2642,누리텍스,A동 B1F 003-2호,실,원사,['#원사'],02-2268-8975
2643,다혜사,A동 B1F 003-1호,실,기타,['#실'],02-2265-8030
2644,다혜사,A동 B1F 003호,실,기타,['#실'],02-2265-8030
2645,아마존,A동 B1F 002-9호,실,기타,['#실'],02-2273-8396
2645,아마존,A동 B1F 002-9호,실,기타,['#실'],02-2273-8397
2645,아마존,A동 B1F 002-9호,실,기타,['#실'],02-2273-8396
2645,아마존,A동 B1F 002-9호,실,기타,['#실'],02-2273-8397
2646,아마존,A동 B1F 002-8호,실,기타,['#실'],02-2273-8396
2646,아마존,A동 B1F 002-8호,실,기타,['#실'],02-2273-8397
2646,아마존,A동 B1F 002-8호,실,기타,['#실'],02-2273-8396
2646,아마존,A동 B1F 002-8호,실,기타,['#실'],02-2273-8397
2647,선진사,A동 B1F 002-7호,실,원사,['#원사'],02-2274-1023
2648,선진사,A동 B1F 002-6호,실,원사,['#원사'],02-2274-1023
2649,승화섬유,A동 B1F 002-5호,실,원사,['#원사'],02-2278-0211
2650,승화섬유,A동 B1F 002-4호,실,원사,['#원사'],02-2278-0211
2651,중앙사,A동 B1F 002-3호,실,재봉사,['#재봉사'],02-2271-3325
2652,동경섬유,A동 B1F 002-1호,실,원사,['#원사'],02-2274-2600
2653,동경섬유,A동 B1F 002호,실,원사,['#원사'],02-2274-2600
2654,샤프,N동 B1F 064호,레이스,기타,['#레이스'],
2655,화이트,N동 1F 038호,레이스,자수레이스,['#레이스'],02-2274-2589
2656,Run(런),N동 1F 031호,레이스,자수레이스,['#레이스'],02-2285-0410
2657,루앤미,C동 B1F 567호,레이스,기타,"['#커튼', '#레이스', '#소품']",02-2267-1473
2658,이앤비,C동 2F 2176호,레이스,자수레이스,['#레이스'],02-2267-6200
2658,이앤비,C동 2F 2176호,레이스,자수레이스,['#레이스'],02-2267-6201
2658,이앤비,C동 2F 2176호,레이스,자수레이스,['#레이스'],02-2267-6200
2658,이앤비,C동 2F 2176호,레이스,자수레이스,['#레이스'],02-2267-6201
2659,드림레스,B동 2F 합특6호,레이스,자수레이스,['#레이스'],02-2285-2738
2660,허브,B동 2F 합특4호,레이스,자수레이스,['#레이스'],02-2275-4257
2661,도제레스,B동 2F 합특3호,레이스,자수레이스,['#레이스'],02-2279-0661
2662,하늘레이스,B동 2F 합건8호,레이스,자수레이스,['#레이스'],02-2273-9804
2662,하늘레이스,B동 2F 합건8호,레이스,자수레이스,['#레이스'],010-7137-9804
2662,하늘레이스,B동 2F 합건8호,레이스,자수레이스,['#레이스'],02-2273-9804
2662,하늘레이스,B동 2F 합건8호,레이스,자수레이스,['#레이스'],010-7137-9804
2663,도제레스,B동 2F 창4호,레이스,기타,['#레이스'],02-2273-3337
2664,효정레이스,B동 2F 창1.2호,레이스,자수레이스,['#레이스'],02-2263-7399
2665,상미스타,B동 2F 2916호,레이스,자수레이스,['#레이스'],02-2267-6506
2666,B.O.B,B동 2F 2915호,레이스,자수레이스,['#레이스'],02-2279-5724
2667,코코레이스,B동 2F 2914호,레이스,자수레이스,['#레이스'],02-2275-1183
2668,코코레이스,B동 2F 2913호,레이스,자수레이스,['#레이스'],02-2275-1183
2669,유정레이스,B동 2F 2912호,레이스,기타,['#부자재'],02-2263-3157
2670,성진레이스,B동 2F 2911호,레이스,자수레이스,['#레이스'],02-2277-7336
2671,태희레이스,B동 2F 2910호,레이스,자수레이스,['#레이스'],02-2285-1222
2672,주원텍스타일,B동 2F 2909호,레이스,자수레이스,['#레이스'],010-5064-9184
2673,성원,B동 2F 2908호,레이스,자수레이스,['#레이스'],02-2263-7988
2674,대광레이스,B동 2F 2907호,레이스,자수레이스,['#레이스'],
2675,아도레스,B동 2F 2906호,레이스,자수레이스,['#레이스'],02-2266-9910
